id,propertyType,forSale,price,location,preciseLocation,squareFootage,propertySquareFootage,yearOfBuilding,floor,totalFloors,inRegistry,heating,numberOfRooms,numberOfToilets,parking,hasElevator,hasTerrace
41858,1,1,127200,"Novi Sad","Gradske lokacije",102,NULL,2020,3,3,NULL,NULL,4,NULL,NULL,1,1
42017,1,1,127000,"Novi Sad","Gradske lokacije",107,NULL,2020,3,3,NULL,"centralno grejanje",4,NULL,NULL,1,1
44036,1,1,125500,Beograd,Vracar,46,NULL,2020,0,5,0,NULL,2,NULL,NULL,NULL,1
47146,1,1,125500,"Novi Sad","Gradske lokacije",78,NULL,2020,4,5,NULL,"grejanje na gas",3.5,NULL,NULL,1,1
36345,1,1,125466,Beograd,"Novi Beograd",57,NULL,2020,10,10,0,"centralno grejanje",1,NULL,1,1,1
41794,1,1,125312,Beograd,"Vozdovac opstina",64,NULL,2020,4,8,NULL,"etazno grejanje",3,1,NULL,1,1
58555,1,1,125260,"Novi Sad","Gradske lokacije",76,NULL,2020,3,4,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
7278,1,1,125000,Beograd,"Vozdovac opstina",61,NULL,2020,0,5,NULL,"centralno grejanje",3,1,NULL,1,1
11392,1,1,125000,Beograd,"Zvezdara opstina",55,NULL,2020,4,6,NULL,NULL,2,NULL,NULL,1,NULL
26035,1,1,125000,Beograd,"Zvezdara opstina",55,NULL,2020,0,4,1,NULL,2.5,1,NULL,NULL,1
28809,1,1,125000,Nis,"Gradske lokacije",137,NULL,2020,8,8,0,NULL,3,1,NULL,NULL,NULL
31135,1,1,125000,"Novi Sad","Gradske lokacije",94,NULL,2020,4,5,NULL,NULL,4,NULL,1,1,1
45273,1,1,125000,Beograd,"Zemun opstina",41,NULL,2020,3,7,1,"centralno grejanje",2,1,NULL,1,1
46357,1,1,125000,Beograd,"Vozdovac opstina",65,NULL,2020,2,4,1,"centralno grejanje",2.5,NULL,NULL,1,1
49503,1,1,124900,Beograd,"Vozdovac opstina",85,NULL,2020,0,4,1,"etazno grejanje",1,NULL,NULL,NULL,1
22727,1,1,124800,Beograd,"Savski Venac",64,NULL,2020,6,7,NULL,"centralno grejanje",3,2,1,1,1
58066,1,1,124680,"Novi Sad","Gradske lokacije",91,NULL,2020,2,4,1,NULL,4,NULL,NULL,1,1
56411,1,1,124500,"Novi Sad","Gradske lokacije",78,NULL,2020,3,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
56421,1,1,124500,"Novi Sad","Gradske lokacije",78,NULL,2020,2,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
23016,1,1,124400,"Novi Sad","Gradske lokacije",86,NULL,2020,3,3,NULL,"grejanje na gas",4,NULL,NULL,1,1
42978,1,1,124000,Beograd,"Novi Beograd",54,NULL,2020,5,8,1,"centralno grejanje",2.5,1,NULL,1,1
53443,1,1,124000,Beograd,"Zemun opstina",62,NULL,2020,0,2,NULL,"podno grejanje",2.5,NULL,NULL,NULL,1
39812,1,1,123800,"Novi Sad","Gradske lokacije",67,NULL,2020,5,5,NULL,"centralno grejanje",3,NULL,NULL,1,NULL
17113,1,1,123710,Nis,"Gradske lokacije",120,NULL,2020,4,NULL,0,NULL,5,2,NULL,NULL,NULL
42866,1,1,123700,"Novi Sad","Gradske lokacije",85,NULL,2020,5,5,NULL,"centralno grejanje",3.5,NULL,NULL,1,1
37316,1,1,123600,"Novi Sad","Gradske lokacije",83,NULL,2020,1,4,NULL,"grejanje na gas",3.5,NULL,NULL,1,1
49184,1,1,123600,"Novi Sad","Gradske lokacije",75,NULL,2020,7,7,1,"centralno grejanje",3,2,NULL,1,1
23397,1,1,123500,Beograd,"Zemun opstina",71,NULL,2020,1,2,NULL,"podno grejanje",4,NULL,NULL,NULL,NULL
23509,1,1,123500,Beograd,"Zemun opstina",72,NULL,2020,1,2,NULL,"etazno grejanje",3.5,NULL,1,NULL,1
53935,1,1,123200,"Novi Sad","Gradske lokacije",104,NULL,2020,7,NULL,1,"centralno grejanje",4.5,2,NULL,1,1
59380,1,1,123200,"Novi Sad","Gradske lokacije",104,NULL,2020,7,7,1,"centralno grejanje",5,2,NULL,1,1
4935,1,1,123190,"Novi Sad","Gradske lokacije",104,NULL,2020,7,7,1,"centralno grejanje",5,2,NULL,1,1
56076,1,1,123190,"Novi Sad","Gradske lokacije",104,NULL,2020,7,7,1,"centralno grejanje",5,2,NULL,1,1
8089,1,1,123161,Beograd,Vracar,46,NULL,2020,0,9,0,"centralno grejanje",1.5,1,1,1,NULL
37197,1,1,123000,Beograd,"Zemun opstina",53,NULL,2020,2,2,1,"grejanje na struju",1.5,NULL,1,1,1
60254,1,1,123000,"Novi Sad","Gradske lokacije",63,NULL,2020,5,5,NULL,"centralno grejanje",2,NULL,NULL,1,1
41727,1,1,122900,"Novi Sad","Gradske lokacije",97,NULL,2020,2,2,NULL,"etazno grejanje",4,NULL,NULL,1,1
40589,1,1,122570,"Novi Sad","Gradske lokacije",68,NULL,2020,4,7,1,"centralno grejanje",3,2,NULL,1,1
3430,1,1,122400,Beograd,"Zvezdara opstina",68,NULL,2020,5,5,0,"centralno grejanje",2.5,1,1,NULL,1
41030,1,1,122400,Nis,"Gradske lokacije",90,NULL,2020,2,NULL,NULL,NULL,3.5,2,NULL,NULL,NULL
51254,1,1,122319,Beograd,"Novi Beograd",51,NULL,2020,2,NULL,1,"centralno grejanje",1.5,1,1,1,1
32660,1,1,122250,Beograd,"Vozdovac opstina",67,NULL,2020,2,4,NULL,"podno grejanje",3,NULL,NULL,NULL,1
49982,1,1,122080,"Novi Sad","Gradske lokacije",87,NULL,2020,4,5,NULL,"grejanje na gas",4,NULL,NULL,1,1
31725,1,1,122000,"Novi Sad","Gradske lokacije",91,NULL,2020,2,3,NULL,"grejanje na gas",4,NULL,NULL,NULL,1
33456,1,1,122000,Beograd,Vracar,51,NULL,2020,2,4,NULL,"etazno grejanje",2,1,1,1,NULL
41755,1,1,122000,"Novi Sad","Gradske lokacije",96,NULL,2020,2,2,NULL,"grejanje na gas",4,NULL,NULL,1,NULL
44100,1,1,122000,Beograd,Vracar,51,NULL,2020,2,4,NULL,"etazno grejanje",2,NULL,1,1,NULL
58056,1,1,121990,"Novi Sad","Gradske lokacije",91,NULL,2020,2,3,NULL,"grejanje na gas",4,NULL,NULL,1,1
42268,1,1,121650,"Novi Sad","Gradske lokacije",96,NULL,2020,2,2,NULL,"etazno grejanje",3.5,NULL,NULL,1,1
34960,1,1,121600,"Novi Sad","Gradske lokacije",63,NULL,2020,1,5,NULL,"centralno grejanje",3,NULL,NULL,1,1
42293,1,1,121550,"Novi Sad","Gradske lokacije",95,NULL,2020,2,2,NULL,"grejanje na gas",3.5,NULL,NULL,1,1
42051,1,1,121540,"Novi Sad","Gradske lokacije",81,NULL,2020,4,4,1,NULL,4,NULL,NULL,1,1
45768,1,1,121500,Beograd,"Novi Beograd",45,NULL,2020,10,10,NULL,"centralno grejanje",2,NULL,NULL,1,1
45774,1,1,121500,Beograd,"Novi Beograd",45,NULL,2020,10,10,1,"centralno grejanje",2,NULL,1,1,1
56406,1,1,121390,"Novi Sad","Gradske lokacije",76,NULL,2020,0,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
22562,1,1,121300,Beograd,"Novi Beograd",56,NULL,2020,1,4,NULL,"centralno grejanje",2.5,NULL,1,1,1
60697,1,1,120510,"Novi Sad","Gradske lokacije",78,NULL,2020,6,6,NULL,NULL,4.5,2,NULL,1,1
56131,1,1,120300,"Novi Sad","Gradske lokacije",59,NULL,2020,1,2,NULL,"grejanje na gas",3,NULL,NULL,1,1
3884,0,1,120000,Nis,"Gradske lokacije",90,1800,2020,NULL,NULL,1,"grejanje na struju",NULL,NULL,NULL,NULL,NULL
26257,1,1,120000,Beograd,"Zvezdara opstina",55,NULL,2020,0,6,1,"etazno grejanje",2.5,NULL,NULL,1,1
29176,1,1,120000,Nis,"Gradske lokacije",127,NULL,2020,1,2,1,"grejanje na gas",4,NULL,NULL,NULL,1
32690,1,1,120000,Beograd,"Vozdovac opstina",50,NULL,2020,0,3,0,"podno grejanje",2.5,NULL,NULL,NULL,NULL
49548,1,1,120000,Nis,"Gradske lokacije",134,NULL,2020,2,NULL,1,"grejanje na gas",3,NULL,1,NULL,1
56424,1,1,119790,"Novi Sad","Gradske lokacije",75,NULL,2020,0,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
54343,1,1,119600,Pancevo,"Gradske lokacije",92,NULL,2020,1,4,NULL,NULL,3,NULL,1,1,1
55348,1,1,119600,Pancevo,"Gradske lokacije",92,NULL,2020,1,4,NULL,NULL,3,NULL,1,1,1
27141,1,1,119300,"Novi Sad","Gradske lokacije",64,NULL,2020,2,5,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
56964,1,1,119100,"Novi Sad","Gradske lokacije",68,NULL,2020,1,5,NULL,"centralno grejanje",3,NULL,NULL,1,1
22326,1,1,118900,Beograd,"Novi Beograd",55,NULL,2020,2,4,NULL,"centralno grejanje",2,NULL,1,1,1
23784,1,1,118700,"Novi Sad","Gradske lokacije",90,NULL,2020,2,2,NULL,"grejanje na gas",4,NULL,1,NULL,1
2347,1,1,118000,"Novi Sad","Gradske lokacije",66,NULL,2020,2,3,1,"centralno grejanje",3,2,1,1,1
37118,1,1,117920,Beograd,"Palilula opstina",54,NULL,2020,3,8,NULL,"centralno grejanje",2,1,NULL,1,1
29429,1,1,117500,"Novi Sad","Gradske lokacije",55,NULL,2020,2,2,NULL,"centralno grejanje",3,NULL,NULL,1,1
44102,1,1,117450,Beograd,Vracar,46,NULL,2020,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL
56290,1,1,117300,Beograd,Vracar,46,NULL,2020,0,4,0,"etazno grejanje",2,NULL,1,1,NULL
60837,1,1,117011,Beograd,"Novi Beograd",39,NULL,2020,3,10,0,NULL,2,1,1,NULL,1
43142,1,1,117000,"Novi Sad","Gradske lokacije",60,NULL,2020,3,3,NULL,"centralno grejanje",2,NULL,NULL,1,1
47264,1,1,117000,"Novi Sad","Gradske lokacije",71,NULL,2020,0,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
49541,1,1,117000,Beograd,"Vozdovac opstina",65,NULL,2020,2,4,NULL,"etazno grejanje",2.5,NULL,NULL,NULL,NULL
24445,1,1,116850,"Novi Sad","Gradske lokacije",81,NULL,2020,4,4,NULL,"grejanje na gas",4,NULL,NULL,1,1
10510,1,1,116800,"Novi Sad","Gradske lokacije",84,NULL,2020,1,3,NULL,"grejanje na gas",4,NULL,NULL,1,1
10517,1,1,116800,"Novi Sad","Gradske lokacije",84,NULL,2020,2,3,NULL,"grejanje na gas",4,NULL,NULL,1,1
24418,1,1,116800,"Novi Sad","Gradske lokacije",81,NULL,2020,4,5,NULL,"grejanje na gas",4,NULL,NULL,1,1
16478,1,1,116500,"Novi Sad","Gradske lokacije",74,NULL,2020,1,4,NULL,NULL,3,NULL,1,1,1
23057,1,1,116500,"Novi Sad","Gradske lokacije",92,NULL,2020,4,4,NULL,"centralno grejanje",4,NULL,NULL,1,1
27806,1,1,116500,"Novi Sad","Gradske lokacije",63,NULL,2020,5,5,NULL,"centralno grejanje",2,NULL,NULL,1,1
31233,1,1,116478,"Novi Sad","Gradske lokacije",74,NULL,2020,3,4,NULL,"centralno grejanje",3,2,1,1,1
31243,1,1,116462,"Novi Sad","Gradske lokacije",74,NULL,2020,1,4,NULL,"centralno grejanje",3,2,1,1,1
21675,1,1,115800,Beograd,"Vozdovac opstina",54,NULL,2020,5,5,NULL,"podno grejanje",2,NULL,1,1,1
47247,1,1,115350,"Novi Sad","Gradske lokacije",70,NULL,2020,0,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
42247,1,1,115300,"Novi Sad","Gradske lokacije",91,NULL,2020,2,2,NULL,"etazno grejanje",3.5,NULL,NULL,1,1
42709,1,1,115300,"Novi Sad","Gradske lokacije",69,NULL,2020,4,4,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
52052,1,1,115285,"Novi Sad","Gradske lokacije",89,NULL,2020,0,5,NULL,"grejanje na gas",2,1,NULL,1,NULL
32685,1,1,115200,Beograd,"Vozdovac opstina",64,NULL,2020,3,9,0,"etazno grejanje",3,NULL,1,1,1
13080,1,1,115150,"Novi Sad","Gradske lokacije",43,NULL,2020,8,9,NULL,"centralno grejanje",1.5,NULL,NULL,1,1
11696,1,1,115000,Beograd,"Zvezdara opstina",79,NULL,2020,3,3,NULL,"etazno grejanje",2,1,1,1,1
13041,1,1,115000,Beograd,"Vozdovac opstina",63,NULL,2020,0,4,NULL,"podno grejanje",2,NULL,NULL,1,1
26390,1,1,115000,Beograd,"Zvezdara opstina",79,NULL,2020,3,3,NULL,"etazno grejanje",1.5,1,1,1,1
49128,1,1,114900,"Novi Sad","Gradske lokacije",61,NULL,2020,3,3,NULL,"etazno grejanje",3,NULL,NULL,1,1
42304,1,1,114850,"Novi Sad","Gradske lokacije",90,NULL,2020,2,2,NULL,"grejanje na gas",3.5,NULL,NULL,1,NULL
50969,1,1,114840,Beograd,"Zemun opstina",58,NULL,2020,0,2,NULL,NULL,3,NULL,1,1,NULL
55556,1,1,114750,Beograd,Vracar,35,NULL,2020,0,4,0,"etazno grejanje",0.5,NULL,1,1,1
43184,1,1,114150,"Novi Sad","Gradske lokacije",59,NULL,2020,3,3,NULL,"centralno grejanje",2,NULL,NULL,1,1
22320,1,1,114000,Beograd,"Novi Beograd",53,NULL,2020,1,4,NULL,"centralno grejanje",2,NULL,1,1,1
22376,1,1,114000,Beograd,"Novi Beograd",53,NULL,2020,2,4,NULL,"centralno grejanje",2,NULL,1,1,1
22412,1,1,114000,Beograd,"Novi Beograd",53,NULL,2020,3,4,NULL,"centralno grejanje",2,NULL,1,1,1
32823,1,1,113750,Beograd,"Vozdovac opstina",65,NULL,2020,2,2,1,"etazno grejanje",3,2,NULL,NULL,1
23078,1,1,113600,"Novi Sad","Gradske lokacije",89,NULL,2020,4,4,NULL,"centralno grejanje",4,NULL,NULL,1,1
56691,1,1,113520,Nis,"Gradske lokacije",86,NULL,2020,1,NULL,NULL,NULL,3,2,NULL,1,1
21441,1,1,113500,Beograd,"Zemun opstina",62,NULL,2020,1,2,1,"etazno grejanje",3,1,1,NULL,1
33853,1,1,113300,"Novi Sad","Gradske lokacije",88,NULL,2020,6,6,NULL,"centralno grejanje",4,NULL,NULL,1,1
47156,1,1,113300,"Novi Sad","Gradske lokacije",81,NULL,2020,4,4,NULL,NULL,3.5,NULL,NULL,1,1
37269,1,1,113100,"Novi Sad","Gradske lokacije",68,NULL,2020,3,5,NULL,"grejanje na gas",3,NULL,NULL,1,1
37283,1,1,113100,"Novi Sad","Gradske lokacije",68,NULL,2020,2,5,NULL,"grejanje na gas",3,NULL,NULL,1,1
37435,1,1,113100,"Novi Sad","Gradske lokacije",68,NULL,2020,1,5,NULL,"grejanje na gas",3,NULL,NULL,1,1
60679,1,1,113100,"Novi Sad","Gradske lokacije",60,NULL,2020,4,5,NULL,"grejanje na gas",3,NULL,NULL,1,1
40250,1,1,113000,"Novi Sad","Gradske lokacije",58,NULL,2020,4,NULL,1,"centralno grejanje",2.5,2,NULL,1,1
26156,1,1,111813,Beograd,"Zvezdara opstina",57,NULL,2020,4,4,0,"centralno grejanje",2.5,NULL,1,1,1
50939,1,1,111810,"Novi Sad","Gradske lokacije",58,NULL,2020,2,9,NULL,"centralno grejanje",3,NULL,NULL,1,1
42806,1,1,111600,"Novi Sad","Gradske lokacije",67,NULL,2020,4,4,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
31081,1,1,111280,"Novi Sad","Gradske lokacije",77,NULL,2020,4,5,NULL,NULL,4,NULL,1,1,1
55042,1,1,111230,"Novi Sad","Gradske lokacije",68,NULL,2020,2,5,NULL,NULL,3,NULL,1,1,1
51343,1,1,111150,Beograd,"Zemun opstina",45,NULL,2020,1,2,NULL,NULL,2,NULL,1,1,1
38384,1,1,111000,"Novi Sad","Gradske lokacije",53,NULL,2020,1,3,NULL,"centralno grejanje",3,NULL,NULL,1,1
38613,1,1,111000,"Novi Sad","Gradske lokacije",54,NULL,2020,1,3,NULL,"centralno grejanje",3,NULL,NULL,1,1
53629,1,1,110880,Beograd,"Zemun opstina",56,NULL,2020,1,2,NULL,"etazno grejanje",2,NULL,NULL,1,1
21161,1,1,110800,Beograd,"Zemun opstina",62,NULL,2020,0,2,NULL,"etazno grejanje",2,NULL,NULL,NULL,1
38353,1,1,110800,"Novi Sad","Gradske lokacije",54,NULL,2020,2,3,NULL,"centralno grejanje",3,NULL,NULL,1,1
27470,1,1,110550,"Novi Sad","Gradske lokacije",59,NULL,2020,2,3,NULL,"grejanje na gas",3,NULL,NULL,1,1
27516,1,1,110550,"Novi Sad","Gradske lokacije",59,NULL,2020,1,3,NULL,"grejanje na gas",3,NULL,NULL,1,1
49441,1,1,110220,"Novi Sad","Gradske lokacije",87,NULL,2020,2,2,NULL,"etazno grejanje",3,NULL,NULL,1,1
13047,1,1,110200,Beograd,"Vozdovac opstina",58,NULL,2020,5,5,1,"norveski radijatori",2,1,NULL,1,1
13087,1,1,110200,Beograd,"Vozdovac opstina",58,NULL,2020,5,5,NULL,NULL,2,1,NULL,1,1
36201,1,1,110100,"Novi Sad","Gradske lokacije",89,NULL,2020,5,6,NULL,NULL,3.5,NULL,1,1,1
46879,1,1,110100,"Novi Sad","Gradske lokacije",66,NULL,2020,5,5,NULL,"grejanje na gas",2,NULL,NULL,1,1
21608,1,1,110000,Beograd,"Vozdovac opstina",75,NULL,2020,0,3,0,NULL,2,1,NULL,NULL,1
46500,1,1,110000,Beograd,"Savski Venac",75,NULL,2020,0,3,1,"etazno grejanje",2,NULL,NULL,1,1
54454,1,1,109650,Beograd,Vracar,43,NULL,2020,1,4,0,"etazno grejanje",1.5,NULL,NULL,1,1
55784,1,1,109600,"Novi Sad","Gradske lokacije",76,NULL,2020,3,3,NULL,"grejanje na gas",3,NULL,NULL,1,1
19184,1,1,109400,"Novi Sad","Gradske lokacije",66,NULL,2020,0,3,NULL,"grejanje na gas",3.5,NULL,NULL,1,1
46680,1,1,109360,"Novi Sad","Gradske lokacije",66,NULL,2020,2,5,NULL,"grejanje na gas",2.5,1,NULL,1,1
57668,1,1,109360,"Novi Sad","Gradske lokacije",66,NULL,2020,2,5,1,"grejanje na gas",3,NULL,NULL,1,1
29655,1,1,109000,Beograd,"Vozdovac opstina",60,NULL,2020,3,3,1,"centralno grejanje",2.5,NULL,1,1,1
32729,1,1,109000,Beograd,"Vozdovac opstina",60,NULL,2020,3,3,1,"centralno grejanje",2.5,NULL,1,1,1
9790,1,1,108900,"Novi Sad","Gradske lokacije",66,NULL,2020,1,3,NULL,"grejanje na gas",3,NULL,NULL,1,1
32594,1,1,108900,Beograd,"Vozdovac opstina",66,NULL,2020,2,2,1,"etazno grejanje",2.5,1,NULL,NULL,NULL
31197,1,1,108670,"Novi Sad","Gradske lokacije",69,NULL,2020,2,4,NULL,"centralno grejanje",3,2,1,1,1
55796,1,1,108600,"Novi Sad","Gradske lokacije",75,NULL,2020,30,3,NULL,"grejanje na gas",3,NULL,NULL,NULL,1
56991,1,1,108600,"Novi Sad","Gradske lokacije",61,NULL,2020,1,5,NULL,"centralno grejanje",3,NULL,NULL,1,1
16552,1,1,108500,"Novi Sad","Gradske lokacije",69,NULL,2020,1,4,NULL,NULL,3,NULL,1,1,1
36382,1,1,108500,"Novi Sad","Gradske lokacije",78,NULL,2020,0,2,NULL,"grejanje na gas",3.5,NULL,NULL,NULL,1
21138,1,1,108400,"Novi Sad","Gradske lokacije",70,NULL,2020,1,4,NULL,"centralno grejanje",3,NULL,NULL,1,1
53700,1,1,108150,"Novi Sad","Gradske lokacije",70,NULL,2020,1,NULL,NULL,"centralno grejanje",3,1,NULL,1,1
16487,1,1,108000,"Novi Sad","Gradske lokacije",69,NULL,2020,1,4,NULL,NULL,3,NULL,1,1,1
59191,1,1,107800,Zlatibor,"Gradske lokacije",49,NULL,2020,NULL,NULL,NULL,NULL,2,1,NULL,NULL,NULL
45363,1,1,107400,"Novi Sad","Gradske lokacije",56,NULL,2020,2,9,NULL,"centralno grejanje",3,NULL,NULL,1,1
9810,1,1,107300,"Novi Sad","Gradske lokacije",63,NULL,2020,1,3,NULL,"grejanje na gas",3,NULL,NULL,1,1
23452,1,1,107300,Beograd,"Zemun opstina",58,NULL,2020,3,5,1,"podno grejanje",2.5,1,NULL,1,NULL
16498,1,1,107200,"Novi Sad","Gradske lokacije",65,NULL,2020,1,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
41836,1,1,107200,"Novi Sad","Gradske lokacije",87,NULL,2020,3,3,NULL,NULL,4,NULL,1,1,1
42714,1,1,107200,"Novi Sad","Gradske lokacije",65,NULL,2020,2,4,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
42745,1,1,107200,"Novi Sad","Gradske lokacije",65,NULL,2020,4,4,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
42793,1,1,107200,"Novi Sad","Gradske lokacije",65,NULL,2020,3,4,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
45518,1,1,107000,Beograd,"Novi Beograd",33,NULL,2020,4,9,NULL,"centralno grejanje",0.5,1,1,1,NULL
21392,1,1,106900,Beograd,"Zemun opstina",62,NULL,2020,0,2,NULL,"etazno grejanje",3,NULL,1,NULL,1
31208,1,1,106900,"Novi Sad","Gradske lokacije",74,NULL,2020,2,4,NULL,"centralno grejanje",3,2,1,1,1
56086,1,1,106900,"Novi Sad","Gradske lokacije",51,NULL,2020,2,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
56107,1,1,106900,"Novi Sad","Gradske lokacije",51,NULL,2020,3,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
56119,1,1,106900,"Novi Sad","Gradske lokacije",51,NULL,2020,0,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
36208,1,1,106850,"Novi Sad","Gradske lokacije",78,NULL,2020,0,2,NULL,"grejanje na gas",3.5,NULL,NULL,NULL,1
49987,1,1,106560,"Novi Sad","Gradske lokacije",73,NULL,2020,4,5,1,"grejanje na gas",4,NULL,NULL,1,1
37399,1,1,106330,"Novi Sad","Gradske lokacije",64,NULL,2020,0,3,NULL,"grejanje na gas",3,NULL,NULL,1,1
51672,1,1,106250,"Novi Sad","Gradske lokacije",76,NULL,2020,0,3,NULL,"grejanje na gas",4,NULL,NULL,1,1
55984,1,1,106000,"Novi Sad","Gradske lokacije",46,NULL,2020,3,NULL,1,NULL,2,NULL,NULL,NULL,NULL
53482,1,1,105840,Beograd,"Zemun opstina",50,NULL,2020,0,3,0,"etazno grejanje",2,NULL,1,1,1
29262,1,1,105720,Nis,"Gradske lokacije",88,NULL,2020,NULL,NULL,1,"etazno grejanje",3,2,1,1,1
29282,1,1,105720,Nis,"Gradske lokacije",88,NULL,2020,NULL,NULL,1,"etazno grejanje",3,2,1,1,1
50892,1,1,105700,"Novi Sad","Gradske lokacije",76,NULL,2020,1,4,NULL,"grejanje na gas",3.5,0,NULL,1,NULL
42374,1,1,105650,"Novi Sad","Gradske lokacije",76,NULL,2020,2,2,NULL,"grejanje na gas",3.5,NULL,NULL,1,1
55869,1,1,105600,"Novi Sad","Gradske lokacije",64,NULL,2020,1,5,NULL,NULL,3,NULL,NULL,1,1
37194,1,1,105500,"Novi Sad","Gradske lokacije",64,NULL,2020,1,2,NULL,NULL,2.5,NULL,NULL,NULL,1
37263,1,1,105470,"Novi Sad","Gradske lokacije",64,NULL,2020,1,5,1,"grejanje na gas",2.5,1,NULL,1,1
37328,1,1,105470,"Novi Sad","Gradske lokacije",64,NULL,2020,1,2,1,"grejanje na gas",2.5,NULL,NULL,NULL,1
21397,1,1,105400,Beograd,"Zemun opstina",61,NULL,2020,0,2,NULL,"podno grejanje",3,NULL,NULL,NULL,NULL
41688,1,1,105400,"Novi Sad","Gradske lokacije",68,NULL,2020,1,5,NULL,"centralno grejanje",3,NULL,NULL,1,1
41850,1,1,105400,"Novi Sad","Gradske lokacije",68,NULL,2020,4,5,NULL,"centralno grejanje",3,NULL,NULL,1,1
41893,1,1,105400,"Novi Sad","Gradske lokacije",68,NULL,2020,3,5,NULL,"centralno grejanje",3,NULL,NULL,1,1
41759,1,1,105350,"Novi Sad","Gradske lokacije",85,NULL,2020,1,3,NULL,NULL,4,NULL,1,1,1
21781,1,1,105100,"Novi Sad","Gradske lokacije",82,NULL,2020,4,4,NULL,"centralno grejanje",3.5,NULL,NULL,1,1
7084,1,1,105000,Beograd,"Vozdovac opstina",66,NULL,2020,2,2,1,"etazno grejanje",2.5,NULL,NULL,NULL,NULL
22235,1,1,105000,Beograd,"Savski Venac",30,NULL,2020,16,23,0,"centralno grejanje",0.5,NULL,1,1,1
29856,1,1,105000,Beograd,"Vozdovac opstina",65,NULL,2020,2,2,1,"etazno grejanje",2.5,NULL,NULL,NULL,NULL
45612,1,1,105000,Beograd,"Novi Beograd",75,NULL,2020,4,4,0,"etazno grejanje",3,NULL,NULL,1,1
56957,1,1,105000,Sabac,"Gradske lokacije",95,NULL,2020,4,5,1,NULL,3,NULL,1,1,1
53947,1,1,104800,"Novi Sad","Gradske lokacije",50,NULL,2020,2,4,NULL,"grejanje na gas",2,NULL,NULL,1,1
47559,1,1,104650,Kragujevac,"Gradske lokacije",91,NULL,2020,3,NULL,0,NULL,4,1,NULL,1,1
9770,1,1,104400,"Novi Sad","Gradske lokacije",65,NULL,2020,3,3,NULL,"grejanje na gas",3,NULL,NULL,1,1
56936,1,1,104287,"Novi Sad","Gradske lokacije",75,NULL,2020,3,4,NULL,"etazno grejanje",3,NULL,NULL,1,1
37421,1,1,104270,"Novi Sad","Gradske lokacije",63,NULL,2020,1,3,NULL,"grejanje na gas",3,NULL,NULL,1,1
37370,1,1,104170,"Novi Sad","Gradske lokacije",63,NULL,2020,0,3,NULL,"grejanje na gas",3,NULL,NULL,1,1
17174,1,1,104130,Nis,"Gradske lokacije",101,NULL,2020,4,NULL,0,NULL,4,2,NULL,NULL,NULL
36798,1,1,104000,Beograd,"Vozdovac opstina",39,NULL,2020,3,4,1,"etazno grejanje",1.5,NULL,NULL,1,1
38247,1,1,104000,Beograd,"Zvezdara opstina",49,NULL,2020,0,5,1,NULL,2,1,1,NULL,NULL
38663,1,1,104000,Beograd,"Zvezdara opstina",52,NULL,2020,0,4,NULL,"etazno grejanje",2.5,1,NULL,1,NULL
51053,1,1,104000,Beograd,"Novi Beograd",94,NULL,2020,2,2,NULL,"etazno grejanje",4,1,NULL,NULL,NULL
51107,1,1,104000,Beograd,"Novi Beograd",94,NULL,2020,2,2,NULL,"etazno grejanje",4,1,NULL,NULL,NULL
37115,1,1,103950,Beograd,"Palilula opstina",54,NULL,2020,NULL,NULL,NULL,NULL,1,1,NULL,1,1
41866,1,1,103830,"Novi Sad","Gradske lokacije",72,NULL,2020,2,3,NULL,NULL,3,NULL,NULL,1,1
56426,1,1,103790,"Novi Sad","Gradske lokacije",65,NULL,2020,0,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
55201,1,1,103580,"Novi Sad","Gradske lokacije",63,NULL,2020,2,5,NULL,NULL,3,NULL,1,1,1
16485,1,1,103500,"Novi Sad","Gradske lokacije",66,NULL,2020,1,4,NULL,NULL,3,NULL,1,1,1
25709,1,1,103500,Beograd,"Zvezdara opstina",46,NULL,2020,1,6,NULL,"centralno grejanje",2,1,NULL,1,NULL
49413,1,1,103500,"Novi Sad","Gradske lokacije",71,NULL,2020,2,3,NULL,"grejanje na gas",3,NULL,NULL,1,1
46637,1,1,103210,"Novi Sad","Gradske lokacije",63,NULL,2020,2,5,NULL,"grejanje na gas",2.5,1,NULL,1,1
